"","GSM748796","GSM748797","GSM748798","GSM748799","GSM748800","GSM748801","GSM748802","GSM748803","GSM748804","GSM748805","GSM748806","GSM748807","GSM748808","GSM748809","GSM748810","GSM748811","GSM748812","GSM748813","GSM748814"
"rhi",7.84469446564603,10.2017865798329,5.56022972296589,9.83563838036387,6.10432663732124,5.75377940478715,5.7421008041148,7.25347887874879,8.35486390693462,7.14149073626074,7.34715882619769,7.57479608004473,7.63069692744092,7.28997410371764,7.64110579124674,5.77223910834825,5.92229189221908,5.48791808202854,5.858038707002
"fs(1)N",4.86388017967076,7.32217134798802,5.50543357289752,7.37285017580711,4.19536342485498,4.49788512126526,3.80992542334232,5.35269345189315,5.15033815456344,4.91218504644106,4.90135733687725,4.95351447712166,5.75650682418583,5.67427572705057,5.49491404291535,3.80392865401964,3.98586429350161,4.93476488838653,4.71835690338173
"betaTry",4.72054495468245,7.38395748715429,4.97874868254072,8.088660318297,5.05042348194267,4.79565649709743,4.60232119771319,8.25622115940412,7.80949104313222,6.577604285695,6.24369619361237,4.64079536352128,7.07028664592452,7.18332617313675,7.31498371027621,5.08441276408763,8.09322151416801,5.06823378392516,5.1652454083594
"Marf1",8.87510117326802,11.1138319562673,6.35041830928279,11.2899181060527,6.41453451936131,6.88572927896879,6.08516332458125,8.6713563811408,9.33615453719336,9.1000874463295,9.04314307232374,9.26352030368614,9.89688455530418,9.93106760608516,10.2902627133077,6.76696076428365,7.24296017105339,6.18981967540834,7.46243553391406
"CG34281",4.71400173268047,4.44669416243186,5.86306059842232,6.15294990427675,4.28251066614427,4.55754622230192,5.05363660262384,4.87129689890768,5.82817930955209,5.16678390310584,5.0170770800362,4.78805538552313,8.1489458758733,8.53539427816893,7.47679666489198,4.12229170456993,4.62933765777692,5.39870125367167,6.54124834553837
"CG11458",4.96577932024937,5.64088229527043,4.12733448316441,6.08071029871544,3.78041114789206,3.63966547774023,4.41464146731012,6.49634862418356,6.52638512393903,3.18512519077132,3.69978581994869,3.6027983570859,3.63719033930146,3.84257732836444,3.35879594927358,3.53439515380693,3.37724713052663,3.61928272037134,3.6968035017007
"CG15353",4.97657656057942,6.01754227675723,4.28372786102694,4.90868246049786,5.03677156477537,4.82167267890424,3.96095209876028,6.59977017627804,6.90538661651491,5.07500850152348,5.25437637993651,5.38530565947261,3.54294295347374,3.72938099509653,3.5157834639411,5.93770503617113,6.12904079917235,3.76468665909859,4.3769403935895
"IM3",4.38471897098097,3.96720288114221,4.80367552598416,6.62125662782743,4.26398039256181,4.00408560135764,3.59210157019471,4.90816203766186,4.95638052694013,4.39516076389257,4.04486863977222,3.96402189633766,7.36219540499331,9.49522205140127,7.53575559263733,4.95322933640493,4.86693811375594,8.99819283973153,7.76548081439701
"CG13056",4.40468346683763,7.68828346423385,6.35030666759658,6.92883754355879,4.26869746682687,4.62944386223115,3.99847870981899,8.41218365955329,8.89741023343397,5.55327432419673,5.20229080914367,5.47318668623915,5.32324697904652,7.88055212276556,5.13250672150078,3.13856731489889,4.79214812794081,4.32694786716292,3.42681361997514
"CG32354",9.46203520774707,7.56235606902845,10.6240918047749,8.94918887617431,10.8204202930914,10.5228320625281,10.1783463237895,8.61866038576645,8.9403459113549,9.46259231557331,9.55301573511125,9.5651369640748,10.2473428862353,9.8878253852389,9.96503247680123,10.211336075378,10.0957766039538,10.3092345873107,9.82745641257801
"CG34384",3.72500655273562,4.38008360787401,2.25688798682952,4.43568477666351,2.77628332838838,4.24215443037425,3.81659054754631,7.01991120109844,5.87960580371771,3.6854302302267,3.54317879603274,3.17800101232467,3.64207398838881,3.39858634938943,3.36430918771397,2.7954840410263,2.61548891203141,2.75506398378134,3.22696142213311
"CG34166",8.04503633602549,7.06036123421562,11.1363821930782,8.34719807317971,8.58645666190696,10.4920302266315,9.29242287367397,9.64937343908381,8.41447274462278,8.27379281338117,8.24506504381779,7.46849062172707,10.6749477910583,11.7738637089317,10.7526120083312,7.99924741355194,8.87940710296141,10.4252638883875,9.08613109932734
"CG18735",5.26874778644157,8.84049427617607,5.95484951914567,8.15945480299768,6.48109026836937,5.48358505293583,5.07736642275662,7.78153576569775,8.54437162440683,5.21755757599474,5.06288527144641,5.10046242086339,4.83866513762894,4.78552880910247,4.88031200231976,6.07718948578636,5.87005040952523,5.91549015779354,6.28787671071492
"Ugt305A1",6.67538013627705,4.50980831102978,8.46800244573243,6.35848578964483,6.17119574538752,6.79282355022717,6.69935902881063,4.72449424126784,4.79777195257423,6.86354834130969,6.75325897026169,7.01407294355736,7.62761070625186,7.6190938769401,7.26063738471852,5.95713364935635,5.50831357973687,6.61877747673577,5.13588506858027
